pid,probability
1666,0.000372995
1667,0.000372995
1668,0.000372995
1669,0.000372995
1670,0.000372995
1671,0.000372995
1672,0.000372995
1673,0.000372995
1674,0.000372995
1675,0.000372995
1676,0.000372995
1677,0.000372995
1678,0.000372995
1679,0.000372995
1680,0.000372995
1681,0.000372995
1682,0.000372995
1683,0.000372995
1684,0.000372995
1685,0.000372995
1686,0.000372995
1687,0.000372995
1688,0.000372995
1689,0.000372995
1690,0.000372995
1691,0.000372995
1692,0.000372995
1693,0.000372995
1694,0.000372995
1695,0.000372995
1696,0.000372995
1697,0.000372995
1698,0.000372995
1699,0.000372995
1700,0.000372995
1701,0.000372995
1702,0.000372995
1703,0.000372995
1704,0.000372995
1705,0.000372995
1706,0.000372995
1707,0.000372995
1708,0.000372995
1709,0.000372995
1710,0.000372995
1711,0.000372995
1712,0.000372995
1713,0.000372995
1714,0.000372995
1715,0.000372995
1716,0.000372995
1717,0.000372995
1718,0.000372995
1719,0.000372995
1720,0.000372995
1721,0.000372995
1722,0.000372995
1723,0.000372995
1724,0.000372995
1725,0.000372995
1726,0.000372995
1727,0.000372995
1728,0.000372995
1729,0.000372995
1730,0.000372995
1731,0.000372995
1732,0.000372995
1733,0.000372995
1734,0.000372995
1735,0.000372995
1736,0.000372995
1737,0.000372995
1738,0.000372995
1739,0.000372995
1740,0.000372995
1741,0.000372995
1742,0.000372995
1743,0.000372995
1744,0.000372995
1745,0.000372995
1746,0.000372995
1747,0.000372995
1748,0.000372995
1749,0.000372995
1750,0.000372995
1751,0.000372995
1752,0.000372995
1753,0.000372995
1754,0.000372995
1755,0.000372995
1756,0.000372995
1757,0.000372995
1758,0.000372995
1759,0.000372995
1760,0.000372995
1761,0.000372995
1762,0.000372995
1763,0.000372995
1764,0.000372995
1765,0.000372995
1766,0.000372995
1767,0.000372995
1768,0.000372995
1769,0.000372995
1770,0.000372995
1771,0.000372995
1772,0.000372995
1773,0.000372995
1774,0.000372995
1775,0.000372995
1776,0.000372995
1777,0.000372995
1778,0.000372995
1779,0.000372995
1780,0.000372995
1781,0.000372995
1782,0.000372995
1783,0.000372995
1784,0.000372995
1785,0.000372995
1786,0.000372995
1787,0.000372995
1788,0.000372995
1789,0.000372995
1790,0.000372995
1791,0.000372995
1792,0.000372995
1793,0.000372995
1794,0.000372995
1795,0.000372995
1796,0.000372995
1797,0.000372995
1798,0.000372995
1799,0.000372995
1800,0.000372995
1801,0.000372995
1802,0.000372995
1803,0.000372995
1804,0.000372995
1805,0.000372995
1806,0.000372995
1807,0.000372995
1808,0.000372995
1809,0.000372995
1810,0.000372995
1811,0.000372995
1812,0.000372995
1813,0.000372995
1814,0.000372995
1815,0.000372995
1816,0.000372995
1817,0.000372995
1818,0.000372995
1819,0.000372995
1820,0.000372995
1821,0.000372995
1822,0.000372995
1823,0.000372995
1824,0.000372995
1825,0.000372995
1826,0.000372995
1827,0.000372995
1828,0.000372995
1829,0.000372995
1830,0.000372995
1831,0.000372995
1832,0.000372995
1833,0.000372995
1834,0.000372995
1835,0.000372995
1836,0.000372995
1837,0.000372995
1838,0.000372995
1839,0.000372995
1840,0.000372995
1841,0.000372995
1842,0.000372995
1843,0.000372995
1844,0.000372995
1845,0.000372995
1846,0.000372995
1847,0.000372995
1848,0.000372995
1849,0.000372995
1850,0.000372995
1851,0.000372995
1852,0.000372995
1853,0.000372995
1854,0.000372995
1855,0.000372995
1856,0.000372995
1857,0.000372995
1858,0.000372995
1859,0.000372995
1860,0.000372995
1861,0.000372995
1862,0.000372995
1863,0.000372995
1864,0.000372995
1865,0.000372995
1866,0.000372995
1867,0.000372995
1868,0.000372995
1869,0.000372995
1870,0.000372995
1871,0.000372995
1872,0.000372995
1873,0.000372995
1874,0.000372995
1875,0.000372995
1876,0.000372995
1877,0.000372995
1878,0.000372995
1879,0.000372995
1880,0.000372995
1881,0.000372995
1882,0.000372995
1883,0.000372995
1884,0.000372995
1885,0.000372995
1886,0.000372995
1887,0.000372995
1888,0.000372995
1889,0.000372995
1890,0.000372995
1891,0.000372995
1892,0.000372995
1893,0.000372995
1894,0.000372995
1895,0.000372995
1896,0.000372995
1897,0.000372995
1898,0.000372995
1899,0.000372995
1900,0.000372995
1901,0.000372995
1902,0.000372995
1903,0.000372995
1904,0.000372995
1905,0.000372995
1906,0.000372995
1907,0.000372995
1908,0.000372995
1909,0.000372995
1910,0.000372995
1911,0.000372995
1912,0.000372995
1913,0.000372995
1914,0.000372995
1915,0.000372995
1916,0.000372995
1917,0.000372995
1918,0.000372995
1919,0.000372995
1920,0.000372995
1921,0.000372995
1922,0.000372995
1923,0.000372995
1924,0.000372995
1925,0.000372995
1926,0.000372995
1927,0.000372995
1928,0.000372995
1929,0.000372995
1930,0.000372995
1931,0.000372995
1932,0.000372995
1933,0.000372995
1934,0.000372995
1935,0.000372995
1936,0.000372995
1937,0.000372995
1938,0.000372995
1939,0.000372995
1940,0.000372995
1941,0.000372995
1942,0.000372995
1943,0.000372995
1944,0.000372995
1945,0.000372995
1946,0.000372995
1947,0.000372995
1948,0.000372995
1949,0.000372995
1950,0.000372995
1951,0.000372995
1952,0.000372995
1953,0.000372995
1954,0.000372995
1955,0.000372995
1956,0.000372995
1957,0.000372995
1958,0.000372995
1959,0.000372995
1960,0.000372995
1961,0.000372995
1962,0.000372995
1963,0.000372995
1964,0.000372995
1965,0.000372995
1966,0.000372995
1967,0.000372995
1968,0.000372995
1969,0.000372995
1970,0.000372995
1971,0.000372995
1972,0.000372995
1973,0.000372995
1974,0.000372995
1975,0.000372995
1976,0.000372995
1977,0.000372995
1978,0.000372995
1979,0.000372995
1980,0.000372995
1981,0.000372995
1982,0.000372995
1983,0.000372995
1984,0.000372995
1985,0.000372995
1986,0.000372995
1987,0.000372995
1988,0.000372995
1989,0.000372995
1990,0.000372995
1991,0.000372995
1992,0.000372995
1993,0.000372995
1994,0.000372995
1995,0.000372995
1996,0.000372995
1997,0.000372995
1998,0.000372995
1999,0.000372995
2000,0.000372995
2001,0.000372995
2002,0.000372995
2003,0.000372995
2004,0.000372995
2005,0.000372995
2006,0.000372995
2007,0.000372995
2008,0.000372995
2009,0.000372995
2010,0.000372995
2011,0.000372995
2012,0.000372995
2013,0.000372995
2014,0.000372995
2015,0.000372995
2016,0.000372995
2017,0.000372995
2018,0.000372995
2019,0.000372995
2020,0.000372995
2021,0.000372995
2022,0.000372995
2023,0.000372995
2024,0.000372995
2025,0.000372995
2026,0.000372995
2027,0.000372995
2028,0.000372995
2029,0.000372995
2030,0.000372995
2031,0.000372995
2032,0.000372995
2033,0.000372995
2034,0.000372995
2035,0.000372995
2036,0.000372995
2037,0.000372995
2038,0.000372995
2039,0.000372995
2040,0.000372995
2041,0.000372995
2042,0.000372995
2043,0.000372995
2044,0.000372995
2045,0.000372995
2046,0.000372995
2047,0.000372995
2048,0.000372995
2049,0.000372995
2050,0.000372995
2051,0.000372995
2052,0.000372995
2053,0.000372995
2054,0.000372995
2055,0.000372995
2056,0.000372995
2057,0.000372995
2058,0.000372995
2059,0.000372995
2060,0.000372995
2061,0.000372995
2062,0.000372995
2063,0.000372995
2064,0.000372995
2065,0.000372995
2066,0.000372995
2067,0.000372995
2068,0.000372995
2069,0.000372995
2070,0.000372995
2071,0.000372995
2072,0.000372995
2073,0.000372995
2074,0.000372995
2075,0.000372995
2076,0.000372995
2077,0.000372995
2078,0.000372995
2079,0.000372995
2080,0.000372995
2081,0.000372995
2082,0.000372995
2083,0.000372995
2084,0.000372995
2085,0.000372995
2086,0.000372995
2087,0.000372995
2088,0.000372995
2089,0.000372995
2090,0.000372995
2091,0.000372995
2092,0.000372995
2093,0.000372995
2094,0.000372995
2095,0.000372995
2096,0.000372995
2097,0.000372995
2098,0.000372995
2099,0.000372995
2100,0.000372995
2101,0.000372995
2102,0.000372995
2103,0.000372995
2104,0.000372995
2105,0.000372995
2106,0.000372995
2107,0.000372995
2108,0.000372995
2109,0.000372995
2110,0.000372995
2111,0.000372995
2112,0.000372995
2113,0.000372995
2114,0.000372995
2115,0.000372995
2116,0.000372995
2117,0.000372995
2118,0.000372995
2119,0.000372995
2120,0.000372995
2121,0.000372995
2122,0.000372995
2123,0.000372995
2124,0.000372995
2125,0.000372995
2126,0.000372995
2127,0.000372995
2128,0.000372995
2129,0.000372995
2130,0.000372995
2131,0.000372995
2132,0.000372995
2133,0.000372995
2134,0.000372995
2135,0.000372995
2136,0.000372995
2137,0.000372995
2138,0.000372995
2139,0.000372995
2140,0.000372995
2141,0.000372995
2142,0.000372995
2143,0.000372995
2144,0.000372995
2145,0.000372995
2146,0.000372995
2147,0.000372995
2148,0.000372995
2149,0.000372995
2150,0.000372995
2151,0.000372995
2152,0.000372995
2153,0.000372995
2154,0.000372995
2155,0.000372995
2156,0.000372995
2157,0.000372995
2158,0.000372995
2159,0.000372995
2160,0.000372995
2161,0.000372995
2162,0.000372995
2163,0.000372995
2164,0.000372995
2165,0.000372995
2166,0.000372995
2167,0.000372995
2168,0.000372995
2169,0.000372995
2170,0.000372995
2171,0.000372995
2172,0.000372995
2173,0.000372995
2174,0.000372995
2175,0.000372995
2176,0.000372995
2177,0.000372995
2178,0.000372995
2179,0.000372995
2180,0.000372995
2181,0.000372995
2182,0.000372995
2183,0.000372995
2184,0.000372995
2185,0.000372995
2186,0.000372995
2187,0.000372995
2188,0.000372995
2189,0.000372995
2190,0.000372995
2191,0.000372995
2192,0.000372995
2193,0.000372995
2194,0.000372995
2195,0.000372995
2196,0.000372995
2197,0.000372995
2198,0.000372995
2199,0.000372995
2200,0.000372995
2201,0.000372995
2202,0.000372995
2203,0.000372995
2204,0.000372995
2205,0.000372995
2206,0.000372995
2207,0.000372995
2208,0.000372995
2209,0.000372995
2210,0.000372995
2211,0.000372995
2212,0.000372995
2213,0.000372995
2214,0.000372995
2215,0.000372995
2216,0.000372995
2217,0.000372995
2218,0.000372995
2219,0.000372995
2220,0.000372995
2221,0.000372995
2222,0.000372995
2223,0.000372995
2224,0.000372995
2225,0.000372995
2226,0.000372995
2227,0.000372995
2228,0.000372995
2229,0.000372995
2230,0.000372995
2231,0.000372995
2232,0.000372995
2233,0.000372995
2234,0.000372995
2235,0.000372995
2236,0.000372995
2237,0.000372995
2238,0.000372995
2239,0.000372995
2240,0.000372995
2241,0.000372995
2242,0.000372995
2243,0.000372995
2244,0.000372995
2245,0.000372995
2246,0.000372995
2247,0.000372995
2248,0.000372995
2249,0.000372995
2250,0.000372995
2251,0.000372995
2252,0.000372995
2253,0.000372995
2254,0.000372995
2255,0.000372995
2256,0.000372995
2257,0.000372995
2258,0.000372995
2259,0.000372995
2260,0.000372995
2261,0.000372995
2262,0.000372995
2263,0.000372995
2264,0.000372995
2265,0.000372995
2266,0.000372995
2267,0.000372995
2268,0.000372995
2269,0.000372995
2270,0.000372995
2271,0.000372995
2272,0.000372995
2273,0.000372995
2274,0.000372995
2275,0.000372995
2276,0.000372995
2277,0.000372995
2278,0.000372995
2279,0.000372995
2280,0.000372995
2281,0.000372995
2282,0.000372995
2283,0.000372995
2284,0.000372995
2285,0.000372995
2286,0.000372995
2287,0.000372995
2288,0.000372995
2289,0.000372995
2290,0.000372995
2291,0.000372995
2292,0.000372995
2293,0.000372995
2294,0.000372995
2295,0.000372995
2296,0.000372995
2297,0.000372995
2298,0.000372995
2299,0.000372995
2300,0.000372995
2301,0.000372995
2302,0.000372995
2303,0.000372995
2304,0.000372995
2305,0.000372995
2306,0.000372995
2307,0.000372995
2308,0.000372995
2309,0.000372995
2310,0.000372995
2311,0.000372995
2312,0.000372995
2313,0.000372995
2314,0.000372995
2315,0.000372995
2316,0.000372995
2317,0.000372995
2318,0.000372995
2319,0.000372995
2320,0.000372995
2321,0.000372995
2322,0.000372995
2323,0.000372995
2324,0.000372995
2325,0.000372995
2326,0.000372995
2327,0.000372995
2328,0.000372995
2329,0.000372995
2330,0.000372995
2331,0.000372995
2332,0.000372995
2333,0.000372995
2334,0.000372995
2335,0.000372995
2336,0.000372995
2337,0.000372995
2338,0.000372995
2339,0.000372995
2340,0.000372995
2341,0.000372995
2342,0.000372995
2343,0.000372995
2344,0.000372995
2345,0.000372995
2346,0.000372995
2347,0.000372995
2348,0.000372995
2349,0.000372995
2350,0.000372995
2351,0.000372995
2352,0.000372995
2353,0.000372995
2354,0.000372995
2355,0.000372995
2356,0.000372995
2357,0.000372995
2358,0.000372995
2359,0.000372995
2360,0.000372995
2361,0.000372995
2362,0.000372995
2363,0.000372995
2364,0.000372995
2365,0.000372995
2366,0.000372995
2367,0.000372995
2368,0.000372995
2369,0.000372995
2370,0.000372995
2371,0.000372995
2372,0.000372995
2373,0.000372995
2374,0.000372995
2375,0.000372995
2376,0.000372995
2377,0.000372995
2378,0.000372995
2379,0.000372995
2380,0.000372995
2381,0.000372995
2382,0.000372995
2383,0.000372995
2384,0.000372995
2385,0.000372995
2386,0.000372995
2387,0.000372995
2388,0.000372995
2389,0.000372995
2390,0.000372995
2391,0.000372995
2392,0.000372995
2393,0.000372995
2394,0.000372995
2395,0.000372995
2396,0.000372995
2397,0.000372995
2398,0.000372995
2399,0.000372995
2400,0.000372995
2401,0.000372995
2402,0.000372995
2403,0.000372995
2404,0.000372995
2405,0.000372995
2406,0.000372995
2407,0.000372995
2408,0.000372995
2409,0.000372995
2410,0.000372995
2411,0.000372995
2412,0.000372995
2413,0.000372995
2414,0.000372995
2415,0.000372995
2416,0.000372995
2417,0.000372995
2418,0.000372995
2419,0.000372995
2420,0.000372995
2421,0.000372995
2422,0.000372995
2423,0.000372995
2424,0.000372995
2425,0.000372995
2426,0.000372995
2427,0.000372995
2428,0.000372995
2429,0.000372995
2430,0.000372995
2431,0.000372995
2432,0.000372995
2433,0.000372995
2434,0.000372995
2435,0.000372995
2436,0.000372995
2437,0.000372995
2438,0.000372995
2439,0.000372995
2440,0.000372995
2441,0.000372995
2442,0.000372995
2443,0.000372995
2444,0.000372995
2445,0.000372995
2446,0.000372995
2447,0.000372995
2448,0.000372995
2449,0.000372995
2450,0.000372995
2451,0.000372995
2452,0.000372995
2453,0.000372995
2454,0.000372995
2455,0.000372995
2456,0.000372995
2457,0.000372995
2458,0.000372995
2459,0.000372995
2460,0.000372995
2461,0.000372995
2462,0.000372995
2463,0.000372995
2464,0.000372995
2465,0.000372995
2466,0.000372995
2467,0.000372995
2468,0.000372995
2469,0.000372995
2470,0.000372995
2471,0.000372995
2472,0.000372995
2473,0.000372995
2474,0.000372995
2475,0.000372995
2476,0.000372995
2477,0.000372995
2478,0.000372995
2479,0.000372995
2480,0.000372995
2481,0.000372995
2482,0.000372995
2483,0.000372995
2484,0.000372995
2485,0.000372995
2486,0.000372995
2487,0.000372995
2488,0.000372995
2489,0.000372995
2490,0.000372995
2491,0.000372995
2492,0.000372995
2493,0.000372995
2494,0.000372995
2495,0.000372995
2496,0.000372995
2497,0.000372995
2498,0.000372995
2499,0.000372995
2500,0.000372995
2501,0.000372995
2502,0.000372995
2503,0.000372995
2504,0.000372995
2505,0.000372995
2506,0.000372995
2507,0.000372995
2508,0.000372995
2509,0.000372995
2510,0.000372995
2511,0.000372995
2512,0.000372995
2513,0.000372995
2514,0.000372995
2515,0.000372995
2516,0.000372995
2517,0.000372995
2518,0.000372995
2519,0.000372995
2520,0.000372995
2521,0.000372995
2522,0.000372995
2523,0.000372995
2524,0.000372995
2525,0.000372995
2526,0.000372995
2527,0.000372995
2528,0.000372995
2529,0.000372995
2530,0.000372995
2531,0.000372995
2532,0.000372995
2533,0.000372995
2534,0.000372995
2535,0.000372995
2536,0.000372995
2537,0.000372995
2538,0.000372995
2539,0.000372995
2540,0.000372995
2541,0.000372995
2542,0.000372995
2543,0.000372995
2544,0.000372995
2545,0.000372995
2546,0.000372995
2547,0.000372995
2548,0.000372995
2549,0.000372995
2550,0.000372995
2551,0.000372995
2552,0.000372995
2553,0.000372995
2554,0.000372995
2555,0.000372995
2556,0.000372995
2557,0.000372995
2558,0.000372995
2559,0.000372995
2560,0.000372995
2561,0.000372995
2562,0.000372995
2563,0.000372995
2564,0.000372995
2565,0.000372995
2566,0.000372995
2567,0.000372995
2568,0.000372995
2569,0.000372995
2570,0.000372995
2571,0.000372995
2572,0.000372995
2573,0.000372995
2574,0.000372995
2575,0.000372995
2576,0.000372995
2577,0.000372995
2578,0.000372995
2579,0.000372995
2580,0.000372995
2581,0.000372995
2582,0.000372995
2583,0.000372995
2584,0.000372995
2585,0.000372995
2586,0.000372995
2587,0.000372995
2588,0.000372995
2589,0.000372995
2590,0.000372995
2591,0.000372995
2592,0.000372995
2593,0.000372995
2594,0.000372995
2595,0.000372995
2596,0.000372995
2597,0.000372995
2598,0.000372995
2599,0.000372995
2600,0.000372995
2601,0.000372995
2602,0.000372995
2603,0.000372995
2604,0.000372995
2605,0.000372995
2606,0.000372995
2607,0.000372995
2608,0.000372995
2609,0.000372995
2610,0.000372995
2611,0.000372995
2612,0.000372995
2613,0.000372995
2614,0.000372995
2615,0.000372995
2616,0.000372995
2617,0.000372995
2618,0.000372995
2619,0.000372995
2620,0.000372995
2621,0.000372995
2622,0.000372995
2623,0.000372995
2624,0.000372995
2625,0.000372995
2626,0.000372995
2627,0.000372995
2628,0.000372995
2629,0.000372995
2630,0.000372995
2631,0.000372995
2632,0.000372995
2633,0.000372995
2634,0.000372995
2635,0.000372995
2636,0.000372995
2637,0.000372995
2638,0.000372995
2639,0.000372995
2640,0.000372995
2641,0.000372995
2642,0.000372995
2643,0.000372995
2644,0.000372995
2645,0.000372995
2646,0.000372995
2647,0.000372995
2648,0.000372995
2649,0.000372995
2650,0.000372995
2651,0.000372995
2652,0.000372995
2653,0.000372995
2654,0.000372995
2655,0.000372995
2656,0.000372995
2657,0.000372995
2658,0.000372995
2659,0.000372995
2660,0.000372995
2661,0.000372995
2662,0.000372995
2663,0.000372995
2664,0.000372995
2665,0.000372995
2666,0.000372995
2667,0.000372995
2668,0.000372995
2669,0.000372995
2670,0.000372995
2671,0.000372995
2672,0.000372995
2673,0.000372995
2674,0.000372995
2675,0.000372995
2676,0.000372995
2677,0.000372995
2678,0.000372995
2679,0.000372995
2680,0.000372995
2681,0.000372995
